<>1000-01,Tonalizador Correctivo Beige Amarillento / Beige grisado  ,200,MM
<>1520P-02, Labial Vitamina Volumen Pro Beige,185,MP
<>1521P-00, Labial Humecto Tratante Pro Traslúcido,185,MP
<>1521P-01, Labial Humecto Tratante Pro CORAL,185,MP
<>1521P-02, Labial Humecto Tratante Pro Cereza Translucido ,185,MP
<>1530-01,Brillo Labial Líquido Rosa Bebe nacarado,145,MM
<>1530-02,Brillo Labial Líquido Rosa  Viejo nacarado,145,MM
<>1530-03,Brillo Labial Líquido Rosa  Dior nacarado,145,MM
<>1530-04,Brillo Labial Líquido Rosado Violáceo nacarado,145,MM
<>1530-05,Brillo Labial Líquido Arena Perlado nacarado,145,MM
<>1530-06,Brillo Labial Líquido Terracota Perlado nacarado,145,MM
<>1530-07,Brillo Labial Líquido Rojo ciruela nacarado,145,MM
<>1540-00,Brillo Labial Laca Larga Duración  Cristal,175,MM
<>1540-02,Brillo Labial Laca Larga Duración Gloss Ultraliviano,175,MM
<>1541-01,Brillo Labial Laca Color Coral   ,175,MM
<>1541-02,Brillo Labial Laca Color Fucsia                                 ,175,MM
<>1541-03,Brillo Labial Laca Color Rojo   ,175,MM
<>1541-04,Brillo Labial Laca Color Dulce de Leche                                    ,175,MM
<>1542-01,Brillo Labial Gel Tinta para Labios y Mejilla Cereza  NUEVO,200,MM
<>1542-07,Brillo Labial Colección Diamante Rosa claro   ,200,MM
<>1542-10,Brillo Labial Colección Diamante Plata  ,200,MM
<>1542-11,Brillo Labial Colección Diamante Coral ,200,MM
<>1543-05,Brillo Labial Réflex Rosa bebe con perla,175,MM
<>1543-08,Brillo Labial Réflex Anaranjado con perla,175,MM
<>1543-09,Brillo Labial Réflex Coral con perla      ,175,MM
<>1543-10,Brillo Labial Réflex Cristal con perla,175,MM
<>1543-11,Brillo Labial Réflex Dulce de Leche con perla,175,MM
<>1543-12,Brillo Labial Réflex Dorado con perla,175,MM
<>1600-00,Máscara Gel Reforzador para Cejas y Pestañas Cristal   ,185,MM
<>1610-01,Máscara para Pestañas a Prueba de Agua Negro,150,MM
<>1610-04,Máscara para Pestañas a Prueba de Agua Azul eléctrico  ,150,MM
<>1610-06,Máscara para Pestañas a Prueba de Agua Verde  ,150,MM
<>1620-01,Máscara para Pestañas Arqueadora Negro,185,MM
<>1620-03,Máscara para Pestañas Arqueadora Marrón   ,185,MM
<>1630-01,Máscara para Pestañas Extra Volumen Resistente al Agua Negro,215,MM
<>1640-01,Máscara para Pestañas Dúo (Pre Base + Máscara para Pestañas Negro),280,MM
<>1650-01,Máscara para pestañas Extra Flex Negro  ,200,MM
<>1700P-01,Maquillaje Cremoso Pro Correctivo  Marfil   ,270,MP
<>1700P-02,Maquillaje Cremoso Pro Correctivo  Beige Rosado     ,270,MP
<>1700P-03,Maquillaje Cremoso Pro Correctivo  Beige anaranjado ,270,MP
<>1700P-04,Maquillaje Cremoso Pro Correctivo  Beige Dorado,270,MP
<>1700P-05,Maquillaje Cremoso Pro Correctivo  Tostado Claro   ,270,MP
<>1700P-06,Maquillaje Cremoso Pro Correctivo  Beige Oscuro ,270,MP
<>1700P-07,Maquillaje Cremoso Pro Correctivo  Terracota Tostado    ,270,MP
<>1700P-08,Maquillaje Cremoso Pro Correctivo  Tostado,270,MP
<>1700P-09,Maquillaje Cremoso Pro Correctivo  Tostado Bronce,270,MP
<>1700P-10,Maquillaje Cremoso Pro Correctivo  Marrón Chocolate,270,MP
<>1700P-11,Maquillaje Cremoso Pro Correctivo  Marrón Café,270,MP
<>1701R-01,Maquillaje Cremoso Pro Correctivo (Repuesto)  Marfil   ,150,MP
<>1701R-02,Maquillaje Cremoso Pro Correctivo (Repuesto) Beige Rosado     ,150,MP
<>1701R-03,Maquillaje Cremoso Pro Correctivo (Repuesto) Beige anaranjado ,150,MP
<>1701R-04,Maquillaje Cremoso Pro Correctivo (Repuesto) Beige Dorado,150,MP
<>1701R-05,Maquillaje Cremoso Pro Correctivo (Repuesto) Tostado Claro   ,150,MP
<>1701R-06,Maquillaje Cremoso Pro Correctivo (Repuesto) Beige Oscuro ,150,MP
<>1701R-07,Maquillaje Cremoso Pro Correctivo (Repuesto) Terracota Tostado    ,150,MP
<>1701R-08,Maquillaje Cremoso Pro Correctivo (Repuesto) Tostado,150,MP
<>1701R-09,Maquillaje Cremoso Pro Correctivo (Repuesto) Tostado Bronce,150,MP
<>1701R-10,Maquillaje Cremoso Pro Correctivo (Repuesto) Marrón Chocolate,150,MP
<>1701R-11,Maquillaje Cremoso Pro Correctivo (Repuesto) Marrón Café,150,MP
<>1710-00,Maquillaje Compacto al Agua Marfil,245,MM
<>1710-01,Maquillaje Compacto al Agua Natural,245,MM
<>1710-02,Maquillaje Compacto al Agua Dorado,245,MM
<>1710-03,Maquillaje Compacto al Agua Tostado,245,MM
<>1710R-00,Maquillaje Compacto al Agua (Repuesto) Marfil,155,MM
<>1710R-01,Maquillaje Compacto al Agua (Repuesto) Natural,155,MM
<>1710R-02,Maquillaje Compacto al Agua (Repuesto) Dorado,155,MM
<>1710R-03,Maquillaje Compacto al Agua (Repuesto) Tostado,155,MM
<>1800-02,Maquillaje Líquido Hidratante Natural,215,MM
<>1800-03,Maquillaje Líquido Hidratante Natural intermedio,215,MM
<>1800-05,Maquillaje Líquido Hidratante Dorado claro,215,MM
<>1800-06,Maquillaje Líquido Hidratante Dorado intermedio,215,MM
<>1800-08,Maquillaje Líquido Hidratante Tostado,215,MM
<>1801-00,Base de Maquillaje Alta Definición HD Natural   ,375,MM
<>1801-01,Base de Maquillaje Alta Definición HD Dorado   ,375,MM
<>1801-02,Base de Maquillaje Alta Definición HD Tostado   ,375,MM
<>1820-00,Maquillaje Líquido Reflectante Natural Claro         ,215,MM
<>1820-01,Maquillaje Líquido Reflectante Natural,215,MM
<>1820-02,Maquillaje Líquido Reflectante Dorado,215,MM
<>1830-02,Maquillaje Humectante Efecto Lifting  Dorado  ,255,MM
<>1840-02,Maquillaje Humectante con Retinol  Dorado  ,255,MM
<>1860-01,Maquillaje Líquido Efecto Polvo HD Natural ,375,MM
<>1860-02,Maquillaje Líquido Efecto Polvo HD Dorado ,375,MM
<>1860-03,Maquillaje Líquido Efecto Polvo HD Tostado   ,375,MM
<>1861-01,Base Mousse HD Natural    ,220,MM
<>1862-01,BB Base Nude Claro    ,220,MM
<>1862-02,BB Base Nude Natural    ,220,MM
<>1862-03,BB Base Nude Tostado  ,220,MM
<>1863-01,CC Fondo de color correctivo Natural      ,220,MM
<>1870P-01,Maquillaje Humectante Satinado Pro para rostro y cuerpo Bronce (concentrado de perlas),240,MP
<>1900-01,Delineador Líquido  Punta Pincel Negro. ,200,MM
<>1910-01,Delineador Líquido a Prueba de Agua Punta fibra Negro  ,200,MM
<>1930-R01,Lapiz Delineador para ojos (Retráctil) Negro,225,MM
<>1930-R03,Lapiz Delineador para ojos (Retráctil) Marrón,225,MM
<>2000P/2001P-10,Tonalizador Correctivo Pro 2000P-10 - Negro  PACK 4 UNIDADES,620,MP
<>2000P/2001P-11,Tonalizador Correctivo Pro 2000P-11 - Beige  amarillento  PACK 4 UNIDADES,620,MP
<>2000P/2001P-12,Tonalizador Correctivo Pro 2000P-12 - Beige Grisado  PACK 4 UNIDADES,620,MP
<>2000P/2001P-13,Tonalizador Correctivo Pro 2000P-13 - Beige  verdoso  PACK 4 UNIDADES,620,MP
<>2000P/2001P-01,Tonalizador Correctivo Pro 2000P-01 - Blanco  PACK 4 UNIDADES,620,MP
<>2000P/2001P-02,Tonalizador Correctivo Pro 2000P-02 - Verde  PACK 4 UNIDADES,620,MP
<>2000P/2001P-03,Tonalizador Correctivo Pro 2000P-03 - Salmon  PACK 4 UNIDADES,620,MP
<>2000P/2001P-04,Tonalizador Correctivo Pro 2000P-04 - Anaranjado  PACK 4 UNIDADES,620,MP
<>2000P/2001P-05,Tonalizador Correctivo Pro 2000P-05 - Beige  rosado  PACK 4 UNIDADES,620,MP
<>2000P/2001P-06,Tonalizador Correctivo Pro 2000P-06 - Amarillo  PACK 4 UNIDADES,620,MP
<>2000P/2001P-07,Tonalizador Correctivo Pro 2000P-07 - Lila  PACK 4 UNIDADES,620,MP
<>2000P/2001P-08,Tonalizador Correctivo Pro 2000P-08 - Celeste  PACK 4 UNIDADES,620,MP
<>2000P/2001P-09,Tonalizador Correctivo Pro 2000P-09 - Marron africano  PACK 4 UNIDADES,620,MP
<>2001P-01,Tonalizador Correctivo Pro Blanco,150,MP
<>2001P-02,Tonalizador Correctivo Pro Verde,150,MP
<>2001P-03,Tonalizador Correctivo Pro Salmón ,150,MP
<>2001P-04,Tonalizador Correctivo Pro Anaranjado,150,MP
<>2001P-05,Tonalizador Correctivo Pro Beige Rosado,150,MP
<>2001P-06,Tonalizador Correctivo Pro Amarillo,150,MP
<>2001P-07,Tonalizador Correctivo Pro Lila    ,150,MP
<>2001P-08,Tonalizador Correctivo Pro Celeste ,150,MP
<>2001P-09,Tonalizador Correctivo Pro Marrón Africano,150,MP
<>2001P-10,Tonalizador Correctivo Pro Negro,150,MP
<>2001P-11,Tonalizador Correctivo Pro Beige Amarillento,150,MP
<>2001P-12,Tonalizador Correctivo Pro Beige Grisado,150,MP
<>2001P-13,Tonalizador Correctivo Pro Beige Verdoso,150,MP
<>2002P,Cartuchera Vacía para 12 repuestos  de 33mm.,240,MP
<>2003P,Cartuchera Vacía para 6 repuestos de 33mm.,215,MP
<>2004,Cartuchera Vacía para 8 Repuestos de 37mm.,260,MM
<>2005P-00,Maquillaje Compacto Polvo Pro Modelador mate-00 /satinado-00 . Dúo claro.,475,MP
<>2005P-01,Maquillaje Compacto Polvo Pro Modelador mate -01/mate 02- Dúo claro / oscuro.,475,MP
<>2005P-02,Maquillaje Compacto Polvo Pro Modelador Satinado 01/satinado 02  Dúo claro / oscuro.,475,MP
<>2005P-03,Maquillaje Compacto Polvo Pro Modelador Satinado 03 / mate 03  Dúo claro / oscuro. NUEVO,475,MP
<>2006,Cartuchera Vacía para 4 Repuestos de 37mm.,215,MM
<>2007P-01,Maquillaje Cremoso Modelador Pro Modelador Cremoso Satinado. Dúo claro / oscuro.,315,MP
<>2008P,Cartuchera Vacía para 3 repuestos de 33mm.,230,MP
<>2009P,Cartuchera Vacía para 2 repuestos  de 59mm.,230,MP
<>2011P-M00,Maquillaje Compacto Polvo Pro  mate  Extra claro.   ,180,MP
<>2011P-M01,Maquillaje Compacto Polvo Pro  mate  Claro,180,MP
<>2011P-M02,Maquillaje Compacto Polvo Pro  mate Oscuro.,180,MP
<>2011P-M03,Maquillaje Compacto Polvo Pro  mate miel.,180,MP
<>2011P-M04,Maquillaje Compacto Polvo Pro   mate caramelo  ,180,MP
<>2011P-S00,Maquillaje Compacto Polvo Pro  Satinado  Extra Claro . ,180,MP
<>2011P-S01,Maquillaje Compacto Polvo Pro  Satinado Claro,180,MP
<>2011P-S02,Maquillaje Compacto Polvo Pro  Satinado Oscuro,180,MP
<>2011P-S03,Maquillaje Compacto Polvo Pro  Satinado Marfil NUEVO,180,MP
<>2012,Cartuchera Vacía para 16 Repuestos de 37mm. ,275,MM
<>2013P,Diluyente Siliconado Multifunción Pro HD a Prueba de Agua (Gotero) x 20cc.      ,285,MP
<>2014P, Fluidificador de Texturas Pro HD (Botella con dosificador)  x 10gr. ,260,MP
<>2015P, Diluyente para Sombras Pro HD  (Botella con dosificador) x 10cc.,195,MP
<>2016-B,Bolso Vacío Ecocuero con cartuchera. Negro ,975,MP
<>2016-O,Organizador Vacío Ecocuero con cuatro divisiones con cierre. Negro,975,MP
<>2016-R,Bolso Vacío de Retoque con 6 compartimentos + Bolsillo porta tissue. Cristal.,1050,MP
<>2018,Cartuchera Vacía para 8 Repuestos de 37mm / 3 Repuestos de 59mm.,275,MM
<>2021P,Petaca Vacía para 1 Repuesto x 33mm (Pack Dúo),140,MP
<>2022,Petaca Vacía para 1 Repuesto de 37mm. (Pack x 6 unid.)   (Art. Individual 2020),420,MM
<>2023,Petaca con Espejo Vacía para 1 Repuesto de 59mm. ,130,MM
<>2024,Petaca con Espejo Vacía para 2 Repuestos de 37mm.   ,195,MM
<>2025P,Bolso con 2 organizadores vacíos. (Art. 2016B + 2016O),2575,MP
<>2026P,Organizador vacío para 3 paletas.,375,MP
<>2027-01,"Set para Automaquillaje de Ojos - Ojos Negros
(4 Sombras compactas / 1 Delineador en gel / 1 Pre-base de párpados)",550,MM
<>2111P-00,Pre-Base para párpados Pro HD - 2110P-00 - Natural  PACK 3 UNIDADES,580,MP
<>2113P,Fijador Multifunción Pro HD  (Botella pulverizadora) x 55cc.   ,265,MP
<>2151P-01,Sombra en Polvo Pro Perladora (1151P - Blanco),640,MP
<>2153P-01,Sombra en Polvo Pro Cristal Diamante Oro,235,MP
<>2153P-02,Sombra en Polvo Pro Cristal Diamante Plata,235,MP
<>2153P-03,Sombra en Polvo Pro Cristal Diamante Tornasol,235,MP
<>2153P-04,Sombra en Polvo Pro Cristal Diamante Anaranjado tornasolado con rosa.,235,MP
<>2220P-01,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Dorado,165,MP
<>2220P-02,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Durazno  ,165,MP
<>2220P-03,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Bronce,165,MP
<>2220P-04,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Terracota,165,MP
<>2220P-05,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Rosado intenso,165,MP
<>2220P-06,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Rosa bebe ,165,MP
<>2220P-07,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Rosa Tornasol oro ,165,MP
<>2220P-08,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Piel rosado intenso ,165,MP
<>2220P-09,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Rojizo Pálido ,165,MP
<>2220P-10,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Coral Rojizo  ,165,MP
<>2220P-11,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Fucsia con perla translucido ,165,MP
<>2220P-12,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Tornasol Plata ,165,MP
<>2220P-13,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Tornasol Oro ,165,MP
<>2220P-14,Rubor Cremoso Pro Multifunción para ojos-pómulos-labios (Repuesto) Tornasol Fucsia ,165,MP
<>2301P-01,Polvo Volátil Pro Mineral Marfil,300,MP
<>2301P-02,Polvo Volátil Pro Mineral Beige  Rosado,300,MP
<>2320P-01,Polvo Volátil  Pro Universal HD - 2300P-01 - Blanco Universal  PACK 2 UNIDADES,670,MP
<>2321P-01,Polvo Volátil Mate Pro Pigmento Puro Blanco,125,MP
<>2321P-02,Polvo Volátil Mate Pro Pigmento Puro Verde,125,MP
<>2321P-03,Polvo Volátil Mate Pro Pigmento Puro Salmón ,125,MP
<>2321P-04,Polvo Volátil Mate Pro Pigmento Puro Anaranjado,125,MP
<>2321P-05,Polvo Volátil Mate Pro Pigmento Puro Rosado,125,MP
<>2321P-06,Polvo Volátil Mate Pro Pigmento Puro Amarillo,125,MP
<>2321P-07,Polvo Volátil Mate Pro Pigmento Puro Lila ,125,MP
<>2321P-08,Polvo Volátil Mate Pro Pigmento Puro Celeste  ,125,MP
<>2321P-09,Polvo Volátil Mate Pro Pigmento Puro Africano,125,MP
<>2330P-01,Polvo Volátil Iridiscente Pro Oro,190,MP
<>2330P-02,Polvo Volátil Iridiscente Pro Plata,190,MP
<>2330P-05,Polvo Volátil Iridiscente Pro Tornasol Oro,190,MP
<>2330P-06,Polvo Volátil Iridiscente Pro Dulce de Leche,190,MP
<>2331P-01,Polvo Volátil Pro Mineral Tonalizador Satinado (Durazno),315,MP
<>2331P-02,Polvo Volátil Pro Mineral Tonalizador Satinado (Tostado),315,MP
<>2510P, Pre Base Para Labios  cristal HD NUEVO,215,MP
<>2541P-00,Brillo Labial Pro 2540P-00 - Laca Cristal    PACK 3 UNIDADES,550,MP
<>2541P-01,Brillo Labial Pro 2540P-01 - Laca Tinta Roja PACK 3 UNIDADES,550,MP
<>2541P-02,Brillo Labial Pro 2540P-02 - Laca Gloss Ultraliviano  PACK 3 UNIDADES,550,MP
<>2541P-03,Brillo Labial Pro 2540P-03 - Laca Fucsia Traslucida   PACK 3 UNIDADES,550,MP
<>2541P-04,Brillo Labial Pro 2540P-04 - Laca Anaranjado Traslucida PACK 3 UNIDADES,550,MP
<>2550P-01,Pigmentador para labios Pro 1550P-01- Fucsia  PACK 4 UNIDADES,817,MP
<>2550P-02,Pigmentador para labios Pro 1550P-02 - Anaranjado  PACK 4 UNIDADES,817,MP
<>2550P-03,Pigmentador para labios Pro 1550P-03 - Coral  PACK 4 UNIDADES,817,MP
<>2550P-04,Pigmentador para labios Pro 1550P-04 -NUDE  PACK 4 UNIDADES  NUEVO,817,MP
<>2550P-05,Pigmentador para labios Pro 1550P-05 - ROJO  PACK 4 UNIDADES  NUEVO,817,MP
<>2600P-00,Mascara para Pestañas Base Extensora Pro Base Blanca Extensora,250,MP
<>2610P-01,Mascara para Pestañas a Prueba de agua  Negro,210,MP
<>2610P-02,Mascara para Pestañas a Prueba de agua  Azul,210,MP
<>2610P-03,Mascara para Pestañas a Prueba de agua Marrón,210,MP
<>2801P-00,Maquillaje Hidratante Siliconado Pro  Marfil Extra Claro.     ,430,MP
<>2801P-01,Maquillaje Hidratante Siliconado Pro  Marfil,430,MP
<>2801P-02,Maquillaje Hidratante Siliconado Pro  Caramelo ,430,MP
<>2801P-03,Maquillaje Hidratante Siliconado Pro  Tostado ,430,MP
<>2810P-01,Maquillaje Líquido Pro Neutro  Beige neutro,340,MP
<>2811P-01,Maquillaje Líquido Pro Pigmento Puro Blanco,250,MP
<>2811P-02,Maquillaje Líquido Pro Pigmento Puro Verde,250,MP
<>2811P-03,Maquillaje Líquido Pro Pigmento Puro Salmón ,250,MP
<>2811P-04,Maquillaje Líquido Pro Pigmento Puro Anaranjado,250,MP
<>2811P-05,Maquillaje Líquido Pro Pigmento Puro Beige Rosado,250,MP
<>2811P-06,Maquillaje Líquido Pro Pigmento Puro Amarillo,250,MP
<>2811P-07,Maquillaje Líquido Pro Pigmento Puro Lila   ,250,MP
<>2811P-08,Maquillaje Líquido Pro Pigmento Puro Celeste,250,MP
<>2811P-09,Maquillaje Líquido Pro Pigmento Puro Marrón Africano,250,MP
<>2812P-00,Maquillaje Corrector Hidratante Siliconado Pro Beige claro. ,200,MP
<>2812P-01,Maquillaje Corrector Hidratante Siliconado Pro Beige neutro,200,MP
<>2813P,Corrector  optico HDF (UNICO TONO),275,MP
<>2850P-01,Maquillaje Humectante Satinado Pro  Natural,320,MP
<>2850P-02,Maquillaje Humectante Satinado Pro  Dorado,320,MP
<>2852P,Base Nude Iluminadora (UNICO TONO),393,MP
<>2901P-01,Delineador en gel Pro 1911P-01- Negro    PACK 4 UNIDADES,825,MP
<>2901P-02,Delineador en gel Pro 1911P-02 - Azul   PACK 4 UNIDADES,825,MP
<>2911P-01,Sombra Cremosa Pro 2910P-01 - Negro PACK 3 UNIDADES,740,MP
<>2911P-03,Sombra Cremosa Pro 2910P-03 - Marrón  PACK 3 UNIDADES,740,MP
<>2921P-00,Delineador Líquido Pro Tinta 1920P-00 - Blanco  PACK 3 UNIDADES,400,MP
<>2921P-01,Delineador Líquido Pro Tinta 1920P-01 - Negro  PACK 3 UNIDADES,400,MP
<>300,Catálogo con Precios   Art. Ind. 301 PACK 10 UNIDADES,140,MP
<>3003P,PALETAS PRO- Juego de 3 Paletas Kit Escuela 60 colores 1003P- 1106P - 1501P    NUEVA COMBINACION ,3990,MP
<>3004P,PALETAS PRO- Juego de 3 Paletas Kit Escuela42 colores 1102P - 1103P- 1104P,3990,MP
<>3005P,PALETAS PRO- Juego de 3 Paletas Kit Escuela 45 unidades 1107P - 1108P- 1221P  NUEVA,3990,MP